leaid,year,lea_name,fips,grade_edfacts,read_test_num_valid,read_test_pct_prof_low,read_test_pct_prof_high,read_test_pct_prof_midpt,math_test_num_valid,math_test_pct_prof_low,math_test_pct_prof_high,math_test_pct_prof_midpt
0400625,2014,Pinnacle Education-Kino  Inc.,4,9,11,50,100,75,11,0,49,24.5
0400626,2014,Pinnacle Education-Casa Grande  Inc.,4,9,13,0,49,24.5,12,0,49,24.5
0400632,2014,Cochise Community Development Corporation,4,9,34,30,39,34.5,34,30,39,34.5
0400633,2014,Canyon Rose Academy  Inc.,4,9,62,75,79,77,60,30,39,34.5
0400636,2014,Blueprint Education,4,9,113,55,59,57,104,35,39,37
0400640,2014,Edkey  Inc. - Sequoia School for the Deaf and Hard of Hearin,4,9,5,-3,-3,-3,5,-3,-3,-3
0400650,2014,Integrity Education Incorporated,4,9,4,-3,-3,-3,4,-3,-3,-3
0400653,2014,Edkey  Inc. - Arizona Conservatory for Arts and Academics,4,9,52,50,59,54.5,52,30,39,34.5
0400655,2014,Veritas Preparatory Academy,4,9,61,85,89,87,59,90,100,95
0400656,2014,RSD Charter School  Inc.,4,9,39,40,49,44.5,39,20,29,24.5
0400680,2014,Amphitheater Unified District,4,9,1098,53,53,53,1091,69,69,69
0400720,2014,Antelope Union High School District,4,9,51,11,19,15,52,0,10,5
0400746,2014,Eduprize Schools  LLC,4,9,1,-3,-3,-3,NA,NA,NA,NA
0400747,2014,Scottsdale Preparatory Academy,4,9,80,80,84,82,80,90,94,92
0400752,2014,Pima County JTED,4,9,129,75,79,77,133,40,44,42
0400757,2014,Arete Preparatory Academy,4,9,51,80,89,84.5,50,80,89,84.5
0400760,2014,Glendale Preparatory Academy,4,9,45,90,100,95,45,90,100,95
0400769,2014,Imagine Prep Coolidge  Inc.,4,9,31,20,29,24.5,32,30,39,34.5
0400770,2014,Imagine Prep Surprise  Inc.,4,9,48,30,39,34.5,48,30,39,34.5
0400771,2014,Blue Adobe Project,4,9,17,21,39,30,17,0,20,10
0400772,2014,Mountain Institute JTED,4,9,19,60,79,69.5,20,21,39,30
0400776,2014,Daisy Education Corporation dba Sonoran Science Academy - Ph,4,9,18,21,39,30,18,0,20,10
0400778,2014,Daisy Education Corporation dba Paragon Science Academy,4,9,20,60,79,69.5,19,80,100,90
0400783,2014,Imagine Prep Superstition  Inc.,4,9,25,60,79,69.5,26,60,79,69.5
0400785,2014,AZ Compass Schools  Inc.,4,9,9,0,49,24.5,9,0,49,24.5
0400788,2014,Phoenix Collegiate Academy  Inc.,4,9,35,40,49,44.5,36,60,69,64.5
0400790,2014,Apache Junction Unified District,4,9,311,25,25,25,309,33,33,33
0400794,2014,Western Arizona Vocational District #50,4,9,129,30,34,32,128,35,39,37
0400796,2014,CAFA  Inc. dba Learning Foundation and Performing Arts Alta,4,9,14,0,49,24.5,14,0,49,24.5
0400800,2014,The Odyssey Preparatory Academy  Inc.,4,9,79,45,49,47,78,40,44,42
0400803,2014,CAFA  Inc. dba Learning Foundation and Performing Arts Gilbe,4,9,42,50,59,54.5,42,11,19,15
0400807,2014,Daisy Education Corporation dba. Sonoran Science Academy Dav,4,9,16,60,79,69.5,15,50,100,75
0400811,2014,Ombudsman Educational Services  LTD  a subsidiary of Educati,4,9,104,35,39,37,102,10,14,12
0400813,2014,Camp Verde Unified School District dba South Verde Technolog,4,9,32,20,29,24.5,31,30,39,34.5
0400814,2014,CPLC Community Schools dba Hiaki High School,4,9,12,0,49,24.5,12,0,49,24.5
0400816,2014,Educational Options Foundation,4,9,176,60,64,62,181,20,24,22
0400818,2014,BASIS School  Inc.,4,9,43,90,100,95,43,90,100,95
0400819,2014,Anthem Preparatory Academy,4,9,33,80,89,84.5,33,70,79,74.5
0400820,2014,Compass Points International  Inc,4,9,31,30,39,34.5,32,11,19,15
0400821,2014,Pima Prevention Partnership,4,9,50,50,59,54.5,50,40,49,44.5
0400823,2014,Kaizen Education Foundation dba Mission Heights Preparatory,4,9,85,50,54,52,85,45,49,47
0400827,2014,Ahwatukee Foothills Prep Early College High School  Inc.,4,9,4,-3,-3,-3,4,-3,-3,-3
0400828,2014,Arizona Agribusiness & Equine Center  Inc.,4,9,95,40,44,42,93,45,49,47
0400829,2014,BASIS School  Inc.,4,9,29,80,100,90,28,80,100,90
0400830,2014,BASIS School  Inc.,4,9,50,90,100,95,50,90,100,95
0400831,2014,BASIS School  Inc.,4,9,37,80,89,84.5,37,90,100,95
0400838,2014,Arizona Agribusiness & Equine Center  Inc.,4,9,46,40,49,44.5,46,30,39,34.5
0400839,2014,Pima Rose Academy  Inc.,4,9,97,70,74,72,95,20,24,22
0400843,2014,BASIS School  Inc,4,9,26,80,100,90,26,80,100,90
0400845,2014,LEAD Charter Schools dba Leading Edge Academy Queen Creek,4,9,4,-3,-3,-3,4,-3,-3,-3
0400858,2014,ASU Preparatory Academy,4,9,97,30,34,32,97,30,34,32
0400859,2014,ASU Preparatory Academy,4,9,43,50,59,54.5,43,40,49,44.5
0400862,2014,Collaborative Pathways  Inc.,4,9,27,40,59,49.5,27,40,59,49.5
0400872,2014,Institute for Transformative Education  Inc.,4,9,20,40,59,49.5,21,0,20,10
0400878,2014,BASIS School  Inc.,4,9,58,90,100,95,58,90,100,95
0400880,2014,Southwest Leadership Academy,4,9,45,60,69,64.5,45,0,10,5
0400897,2014,BASIS School  Inc,4,9,9,50,100,75,9,50,100,75
0400898,2014,BASIS School  Inc.,4,9,9,50,100,75,9,50,100,75
0400904,2014,Edkey  Inc. - Sequoia Pathway Academy,4,9,48,40,49,44.5,50,11,19,15
0400910,2014,Ash Fork Joint Unified District,4,9,19,0,20,10,19,0,20,10
0400911,2014,Heritage Academy Queen Creek  Inc.,4,9,7,50,100,75,8,50,100,75
0400926,2014,Heritage Academy Laveen  Inc.,4,9,20,21,39,30,20,0,20,10
0401000,2014,Bagdad Unified District,4,9,21,0,20,10,22,21,39,30
0401160,2014,Bicentennial Union High School District,4,9,17,21,39,30,17,21,39,30
0401180,2014,Bisbee Unified District,4,9,75,10,14,12,76,25,29,27
0401330,2014,Bowie Unified District,4,9,3,-3,-3,-3,3,-3,-3,-3
0401410,2014,Buckeye Union High School District,4,9,902,59,59,59,905,49,49,49
0401460,2014,Sierra Vista Unified District,4,9,490,36,36,36,486,46,46,46
0401600,2014,Camp Verde Unified District,4,9,80,20,24,22,80,25,29,27
0401740,2014,Casa Grande Union High School District,4,9,765,31,31,31,773,19,19,19
0401760,2014,Catalina Foothills Unified District,4,9,390,68,68,68,392,65,65,65
0401870,2014,Chandler Unified District #80,4,9,3097,57,57,57,3087,65,65,65
0401940,2014,Chinle Unified District,4,9,199,25,29,27,207,10,14,12
0402320,2014,Coolidge Unified District,4,9,278,30,34,32,275,25,29,27
0402480,2014,Graham County Special Services,4,9,1,-3,-3,-3,1,-3,-3,-3
0402530,2014,Douglas Unified District,4,9,269,25,29,27,281,20,24,22
0402600,2014,Duncan Unified District,4,9,23,0,20,10,23,0,20,10
0402690,2014,Dysart Unified District,4,9,1562,28,28,28,1567,34,34,34
0402740,2014,Mary C O'Brien Accommodation District,4,9,21,21,39,30,23,0,20,10
0402860,2014,Flagstaff Unified District,4,9,694,27,27,27,696,39,39,39
0402920,2014,Florence Unified School District,4,9,536,44,44,44,540,39,39,39
0403010,2014,Flowing Wells Unified District,4,9,432,34,34,34,438,39,39,39
0403040,2014,Fountain Hills Unified District,4,9,144,35,39,37,143,45,49,47
0403080,2014,Fredonia-Moccasin Unified District,4,9,18,21,39,30,19,21,39,30
0403200,2014,Fort Thomas Unified District,4,9,33,11,19,15,32,0,10,5
0403290,2014,Ganado Unified School District,4,9,115,6,9,7.5,116,15,19,17
0403310,2014,Gila Bend Unified District,4,9,29,0,20,10,29,0,20,10
0403400,2014,Gilbert Unified District,4,9,3063,52,52,52,3048,62,62,62
0403450,2014,Glendale Union High School District,4,9,3340,35,35,35,3320,37,37,37
0403500,2014,Globe Unified District,4,9,138,25,29,27,137,10,14,12
0403550,2014,Grand Canyon Unified District,4,9,22,21,39,30,22,21,39,30
0403730,2014,Hayden-Winkelman Unified District,4,9,17,0,20,10,17,0,20,10
0403780,2014,Higley Unified School District,4,9,741,42,42,42,735,54,54,54
0403820,2014,Holbrook Unified District,4,9,172,20,24,22,175,25,29,27
0403860,2014,Maricopa County Regional District,4,9,20,21,39,30,22,0,20,10
0403870,2014,Humboldt Unified District,4,9,384,44,44,44,383,36,36,36
0403950,2014,Baboquivari Unified School District #40,4,9,60,20,29,24.5,57,0,10,5
0403990,2014,J O Combs Unified School District,4,9,235,35,39,37,234,20,24,22
0404010,2014,Joseph City Unified District,4,9,24,21,39,30,24,21,39,30
0404060,2014,Kayenta Unified District,4,9,138,10,14,12,138,6,9,7.5
0404280,2014,Lake Havasu Unified District,4,9,408,38,38,38,406,44,44,44
0404410,2014,Littlefield Unified District,4,9,34,20,29,24.5,32,0,10,5
0404570,2014,Mammoth-San Manuel Unified District,4,9,73,30,34,32,75,15,19,17
0404630,2014,Marana Unified District,4,9,876,49,49,49,869,57,57,57
0404720,2014,Maricopa Unified School District,4,9,408,28,28,28,416,26,26,26
0404820,2014,Mayer Unified School District,4,9,45,11,19,15,44,11,19,15
0404970,2014,Mesa Unified District,4,9,4218,43,43,43,4199,55,55,55
0405030,2014,Miami Unified District,4,9,65,30,34,32,65,30,34,32
0405070,2014,Mingus Union High School District,4,9,303,29,29,29,302,39,39,39
0405320,2014,Morenci Unified District,4,9,94,20,24,22,93,25,29,27
0405360,2014,Pima Accommodation District,4,9,3,-3,-3,-3,4,-3,-3,-3
0405500,2014,Navajo County Accommodation District #99,4,9,3,-3,-3,-3,3,-3,-3,-3
0405530,2014,Nogales Unified District,4,9,387,33,33,33,398,34,34,34
0405820,2014,Page Unified District,4,9,189,20,24,22,195,20,24,22
0405930,2014,Paradise Valley Unified District,4,9,2422,44,44,44,2427,43,43,43
0405980,2014,Parker Unified School District,4,9,146,50,54,52,146,55,59,57
0406030,2014,Patagonia Union High School District,4,9,16,21,39,30,16,40,59,49.5
0406070,2014,Payson Unified District,4,9,180,30,34,32,182,35,39,37
0406250,2014,Peoria Unified School District,4,9,2903,64,64,64,2901,72,72,72
0406330,2014,Phoenix Union High School District,4,9,5711,47,47,47,5717,33,33,33
0406440,2014,Pima Unified District,4,9,57,50,59,54.5,57,30,39,34.5
0406580,2014,Blue Ridge Unified School District No. 32,4,9,152,40,44,42,153,40,44,42
0406730,2014,Prescott Unified District,4,9,354,34,34,34,355,43,43,43
0406740,2014,Sanders Unified District,4,9,58,0,10,5,70,6,9,7.5
0406810,2014,Queen Creek Unified District,4,9,410,29,29,29,406,21,21,21
0406850,2014,Ray Unified District,4,9,33,11,19,15,33,0,10,5
0406870,2014,Red Mesa Unified District,4,9,65,25,29,27,65,35,39,37
0406960,2014,San Carlos Unified District,4,9,86,0,5,2.5,86,0,5,2.5
0407130,2014,Round Valley Unified District,4,9,92,35,39,37,91,40,44,42
0407170,2014,Saddle Mountain Unified School District,4,9,86,55,59,57,86,70,74,72
0407240,2014,Safford Unified District,4,9,221,30,34,32,224,20,24,22
0407300,2014,Sahuarita Unified District,4,9,375,43,43,43,382,45,45,45
0407430,2014,San Simon Unified District,4,9,13,0,49,24.5,13,0,49,24.5
0407520,2014,Santa Cruz Valley Unified District,4,9,265,25,29,27,266,25,29,27
0407530,2014,Santa Cruz Valley Union High School District,4,9,75,20,24,22,75,15,19,17
0407570,2014,Scottsdale Unified District,4,9,2015,52,52,52,1997,58,58,58
0407630,2014,Seligman Unified District,4,9,15,0,49,24.5,15,0,49,24.5
0407700,2014,Show Low Unified District,4,9,160,25,29,27,158,30,34,32
0407750,2014,Deer Valley Unified District,4,9,2699,49,49,49,2704,48,48,48
0407820,2014,Snowflake Unified District,4,9,145,50,54,52,147,40,44,42
0408020,2014,St David Unified District,4,9,34,30,39,34.5,34,50,59,54.5
0408080,2014,St Johns Unified District,4,9,68,40,44,42,68,40,44,42
0408170,2014,Sunnyside Unified District,4,9,805,30,30,30,817,34,34,34
0408230,2014,Superior Unified School District,4,9,33,30,39,34.5,33,0,10,5
0408280,2014,Tanque Verde Unified District,4,9,135,50,54,52,135,45,49,47
0408340,2014,Tempe Union High School District,4,9,3245,45,45,45,3244,56,56,56
0408410,2014,Thatcher Unified District,4,9,115,30,34,32,117,30,34,32
0408520,2014,Tolleson Union High School District,4,9,2461,23,23,23,2460,28,28,28
0408600,2014,Tombstone Unified District,4,9,81,35,39,37,81,50,54,52
0408680,2014,Tuba City Unified School District #15,4,9,135,55,59,57,143,35,39,37
0408800,2014,Tucson Unified District,4,9,3074,40,40,40,3105,31,31,31
0408850,2014,Vail Unified District,4,9,878,44,44,44,872,48,48,48
0408910,2014,Valley Union High School District,4,9,30,21,39,30,29,0,20,10
0409160,2014,Whiteriver Unified District,4,9,89,15,19,17,89,6,9,7.5
0409190,2014,Wickenburg Unified District,4,9,156,25,29,27,152,60,64,62
0409250,2014,Willcox Unified District,4,9,77,25,29,27,76,25,29,27
0409310,2014,Williams Unified District,4,9,43,11,19,15,44,11,19,15
0409430,2014,Window Rock Unified District,4,9,165,10,14,12,165,10,14,12
0409460,2014,Winslow Unified District,4,9,160,10,14,12,160,15,19,17
0409540,2014,Young Elementary District,4,9,2,-3,-3,-3,2,-3,-3,-3
0409630,2014,Yuma Union High School District,4,9,2461,30,30,30,2465,29,29,29
0409731,2014,East Valley Institute of Technology,4,9,210,45,49,47,210,40,44,42
0409733,2014,Sedona-Oak Creek JUSD #9,4,9,100,75,79,77,101,60,64,62
0409734,2014,AZ Dept of Juvenile Corrections,4,9,40,30,39,34.5,48,0,10,5
0500001,2014,DEWITT SCHOOL DISTRICT,5,9,191,35,39,37,188,10,14,12
0500006,2014,WARREN SCHOOL DISTRICT,5,9,235,20,24,22,229,15,19,17
0500009,2014,CORNING SCHOOL DISTRICT,5,9,159,30,34,32,144,15,19,17
0500012,2014,RIVERSIDE SCHOOL DISTRICT,5,9,139,40,44,42,125,6,9,7.5
0500015,2014,SHERIDAN SCHOOL DISTRICT,5,9,621,44,44,44,644,37,37,37
0500016,2014,MARMADUKE SCHOOL DISTRICT,5,9,119,35,39,37,119,15,19,17
0500017,2014,PARAGOULD SCHOOL DISTRICT,5,9,436,29,29,29,370,16,16,16
0500019,2014,BATESVILLE SCHOOL DISTRICT,5,9,421,41,41,41,389,29,29,29
0500020,2014,MIDLAND SCHOOL DISTRICT,5,9,56,40,49,44.5,51,11,19,15
0500021,2014,IZARD CO. CONS. SCHOOL DIST.,5,9,68,30,34,32,60,20,29,24.5
0500023,2014,NEWPORT SCHOOL DISTRICT,5,9,166,20,24,22,157,20,24,22
0500026,2014,PINE BLUFF SCHOOL DISTRICT,5,9,574,25,25,25,575,6,6,6
0500028,2014,STAR CITY SCHOOL DISTRICT,5,9,231,25,29,27,225,20,24,22
0500029,2014,GOSNELL SCHOOL DISTRICT,5,9,204,15,19,17,140,20,24,22
0500030,2014,NEVADA SCHOOL DISTRICT,5,9,63,30,34,32,77,10,14,12
0500032,2014,BEARDEN SCHOOL DISTRICT,5,9,79,15,19,17,79,6,9,7.5
0500035,2014,ARK. SCHOOL FOR THE BLIND,5,9,10,0,49,24.5,5,-3,-3,-3
0500036,2014,ARK. SCHOOL FOR THE DEAF,5,9,14,0,49,24.5,18,0,20,10
0500041,2014,WESTERN YELL CO. SCHOOL DIST.,5,9,69,25,29,27,66,6,9,7.5
0500042,2014,HAMBURG SCHOOL DISTRICT,5,9,294,20,24,22,360,16,16,16
0500043,2014,MOUNTAIN HOME SCHOOL DISTRICT,5,9,600,52,52,52,534,28,28,28
0500044,2014,MAGNOLIA SCHOOL DISTRICT,5,9,416,27,27,27,376,15,15,15
0500045,2014,RIVERCREST SCHOOL DISTRICT #57,5,9,203,15,19,17,209,10,14,12
0500046,2014,MANILA SCHOOL DISTRICT,5,9,157,40,44,42,187,25,29,27
0500047,2014,TRUMANN SCHOOL DISTRICT,5,9,220,25,29,27,205,20,24,22
0500048,2014,EAST POINSETT CO. SCHOOL DIST.,5,9,106,40,44,42,79,10,14,12
0500049,2014,DEQUEEN SCHOOL DISTRICT,5,9,310,24,24,24,287,15,19,17
0500051,2014,PALESTINE-WHEATLEY SCH. DIST.,5,9,143,15,19,17,129,10,14,12
0500055,2014,BENTON COUNTY SCHOOL OF ARTS,5,9,124,65,69,67,128,40,44,42
0500059,2014,ACADEMICS PLUS CHARTER SCHOOL,5,9,81,50,54,52,103,25,29,27
0500061,2014,IMBODEN CHARTER SCHOOL DISTRICT,5,9,NA,NA,NA,NA,2,-3,-3,-3
0500062,2014,KIPP DELTA PUBLIC SCHOOLS,5,9,196,20,24,22,167,6,9,7.5
0500065,2014,LAFAYETTE COUNTY SCHOOL DISTRICT,5,9,96,30,34,32,79,15,19,17
0500067,2014,CLEVELAND COUNTY SCHOOL DIST.,5,9,140,30,34,32,144,15,19,17
0500068,2014,EMERSON-TAYLOR SCHOOL DISTRICT,5,9,129,45,49,47,144,25,29,27
0500070,2014,CEDAR RIDGE SCHOOL DISTRICT,5,9,155,30,34,32,153,15,19,17
0500071,2014,HILLCREST SCHOOL DISTRICT,5,9,63,30,34,32,44,20,29,24.5
0500072,2014,DEER/MT. JUDEA SCHOOL DISTRICT,5,9,59,30,39,34.5,55,11,19,15
0500073,2014,OUACHITA RIVER SCHOOL DISTRICT,5,9,102,40,44,42,101,30,34,32
0500074,2014,LISA ACADEMY CHARTER,5,9,224,50,54,52,340,33,33,33
0500076,2014,OZARK MOUNTAIN SCHOOL DISTRICT,5,9,100,30,34,32,89,20,24,22
0500078,2014,HAAS HALL ACADEMY,5,9,128,95,100,97.5,103,95,100,97.5
0500079,2014,TWO RIVERS SCHOOL DISTRICT,5,9,126,25,29,27,115,6,9,7.5
0500082,2014,LAWRENCE COUNTY SCHOOL DISTRICT,5,9,149,30,34,32,126,15,19,17
0500394,2014,ARKANSAS VIRTUAL ACADEMY,5,9,190,40,44,42,169,15,19,17
0500397,2014,COVENANT KEEPERS MIDDLE CHARTER,5,9,NA,NA,NA,NA,11,0,49,24.5
0500398,2014,ESTEM HIGH CHARTER,5,9,245,40,44,42,221,10,14,12
0500402,2014,JACKSONVILLE LIGHTHOUSE CHARTER,5,9,160,45,49,47,237,15,19,17
0500405,2014,COSSATOT RIVER SCHOOL DISTRICT,5,9,162,25,29,27,150,10,14,12
0500407,2014,SIATECH LITTLE ROCK CHARTER,5,9,3,-3,-3,-3,4,-3,-3,-3
0500408,2014,RESPONSIVE ED SOLUTIONS PREMIER HIGH SCHOOL OF LITTLE ROCK,5,9,55,0,10,5,45,0,10,5
0500409,2014,RESPONSIVE ED SOLUTIONS NORTHWEST ARK CLASSICAL ACADEMY,5,9,35,80,89,84.5,56,50,59,54.5
0500412,2014,RESPONSIVE ED SOLUTIONS QUEST MIDDLE SCHOOL OF LITTLE ROCK,5,9,NA,NA,NA,NA,23,21,39,30
0502250,2014,ALMA SCHOOL DISTRICT,5,9,507,42,42,42,483,20,20,20
0502280,2014,ALPENA SCHOOL DISTRICT,5,9,73,40,44,42,78,10,14,12
0502430,2014,ARKADELPHIA SCHOOL DISTRICT,5,9,268,30,34,32,254,20,24,22
0502550,2014,ARMOREL SCHOOL DISTRICT,5,9,73,45,49,47,63,30,34,32
0502580,2014,ASHDOWN SCHOOL DISTRICT,5,9,205,15,19,17,264,6,9,7.5
0502610,2014,ATKINS SCHOOL DISTRICT,5,9,154,35,39,37,152,30,34,32
0502670,2014,AUGUSTA SCHOOL DISTRICT,5,9,56,20,29,24.5,50,20,29,24.5
0502700,2014,BALD KNOB SCHOOL DISTRICT,5,9,204,30,34,32,164,10,14,12
0502730,2014,BARTON-LEXA SCHOOL DISTRICT,5,9,125,15,19,17,121,6,9,7.5
0502790,2014,BAUXITE SCHOOL DISTRICT,5,9,263,30,34,32,248,10,14,12
0502820,2014,BAY SCHOOL DISTRICT,5,9,78,35,39,37,72,15,19,17
0502880,2014,BEEBE SCHOOL DISTRICT,5,9,493,40,40,40,497,35,35,35
0502960,2014,BENTON SCHOOL DISTRICT,5,9,750,53,53,53,995,56,56,56
0503030,2014,PEA RIDGE SCHOOL DISTRICT,5,9,294,40,44,42,263,15,19,17
0503060,2014,BENTONVILLE SCHOOL DISTRICT,5,9,2204,67,67,67,2194,57,57,57
0503090,2014,BERGMAN SCHOOL DISTRICT,5,9,194,45,49,47,162,30,34,32
0503150,2014,BERRYVILLE SCHOOL DISTRICT,5,9,336,44,44,44,251,25,29,27
0503240,2014,BISMARCK SCHOOL DISTRICT,5,9,158,50,54,52,210,40,44,42
0503300,2014,BLEVINS SCHOOL DISTRICT,5,9,65,25,29,27,69,15,19,17
0503320,2014,BLYTHEVILLE SCHOOL DISTRICT,5,9,324,18,18,18,316,5,5,5
0503420,2014,LEAD HILL SCHOOL DISTRICT,5,9,53,20,29,24.5,50,11,19,15
0503450,2014,BOONEVILLE SCHOOL DISTRICT,5,9,190,25,29,27,180,20,24,22
0503480,2014,BRADFORD SCHOOL DISTRICT,5,9,62,20,24,22,48,0,10,5
0503630,2014,BRINKLEY SCHOOL DISTRICT,5,9,72,20,24,22,77,0,5,2.5
0503640,2014,BROOKLAND SCHOOL DISTRICT,5,9,291,35,39,37,267,15,19,17
0503690,2014,BRYANT SCHOOL DISTRICT,5,9,1352,45,45,45,1392,36,36,36
0503710,2014,BUFFALO IS. CENTRAL SCH. DIST.,5,9,120,50,54,52,117,15,19,17
0503750,2014,CABOT SCHOOL DISTRICT,5,9,1532,47,47,47,1515,30,30,30
0503770,2014,CADDO HILLS SCHOOL DISTRICT,5,9,68,25,29,27,73,30,34,32
0503840,2014,CALICO ROCK SCHOOL DISTRICT,5,9,65,45,49,47,80,15,19,17
0503960,2014,CARLISLE SCHOOL DISTRICT,5,9,105,25,29,27,67,15,19,17
0504020,2014,WESTSIDE CONS. SCHOOL DISTRICT,5,9,291,25,29,27,291,15,19,17
0504050,2014,CAVE CITY SCHOOL DISTRICT,5,9,192,55,59,57,174,35,39,37
0504080,2014,CEDARVILLE SCHOOL DISTRICT,5,9,153,35,39,37,161,15,19,17
0504110,2014,GENOA CENTRAL SCHOOL DISTRICT,5,9,190,35,39,37,166,20,24,22
0504170,2014,WHITE CO. CENTRAL SCHOOL DIST.,5,9,97,25,29,27,88,10,14,12
0504200,2014,CHARLESTON SCHOOL DISTRICT,5,9,118,25,29,27,129,30,34,32
0504350,2014,CLARENDON SCHOOL DISTRICT,5,9,83,30,34,32,84,15,19,17
0504370,2014,RECTOR SCHOOL DISTRICT,5,9,87,15,19,17,71,6,9,7.5
0504380,2014,CLARKSVILLE SCHOOL DISTRICT,5,9,374,25,25,25,373,24,24,24
0504410,2014,CLINTON SCHOOL DISTRICT,5,9,190,40,44,42,184,25,29,27
0504560,2014,CONCORD SCHOOL DISTRICT,5,9,69,60,64,62,68,45,49,47
0504590,2014,CONWAY SCHOOL DISTRICT,5,9,1333,46,46,46,1199,43,43,43
0504680,2014,COTTER SCHOOL DISTRICT,5,9,96,55,59,57,87,20,24,22
0504740,2014,COUNTY LINE SCHOOL DISTRICT,5,9,74,45,49,47,81,30,34,32
0504800,2014,CROSSETT SCHOOL DISTRICT,5,9,249,35,39,37,226,10,14,12
0504860,2014,CUTTER-MORNING STAR SCH. DIST.,5,9,97,35,39,37,97,15,19,17
0504890,2014,DANVILLE SCHOOL DISTRICT,5,9,118,15,19,17,114,10,14,12
0504930,2014,DARDANELLE SCHOOL DISTRICT,5,9,280,40,44,42,228,45,49,47
0504980,2014,DECATUR SCHOOL DISTRICT,5,9,70,20,24,22,81,10,14,12
0505170,2014,DERMOTT SCHOOL DISTRICT,5,9,54,20,29,24.5,65,6,9,7.5
0505190,2014,DES ARC SCHOOL DISTRICT,5,9,87,25,29,27,91,20,24,22
0505340,2014,DIERKS SCHOOL DISTRICT,5,9,78,20,24,22,72,10,14,12
0505410,2014,DOLLARWAY SCHOOL DISTRICT,5,9,195,15,19,17,169,0,5,2.5
0505430,2014,DOVER SCHOOL DISTRICT,5,9,218,30,34,32,206,15,19,17
0505470,2014,DREW CENTRAL SCHOOL DISTRICT,5,9,159,30,34,32,178,25,29,27
0505500,2014,DUMAS SCHOOL DISTRICT,5,9,227,25,29,27,218,6,9,7.5
0505550,2014,EARLE SCHOOL DISTRICT,5,9,86,15,19,17,82,6,9,7.5
0505580,2014,EAST END SCHOOL DISTRICT,5,9,90,45,49,47,65,25,29,27
0505680,2014,EL DORADO SCHOOL DISTRICT,5,9,693,34,34,34,612,25,25,25
0505760,2014,ELKINS SCHOOL DISTRICT,5,9,188,40,44,42,187,10,14,12
0505850,2014,ENGLAND SCHOOL DISTRICT,5,9,116,20,24,22,84,0,5,2.5
0505970,2014,EUREKA SPRINGS SCHOOL DISTRICT,5,9,96,50,54,52,95,35,39,37
0506060,2014,CAMDEN FAIRVIEW SCHOOL DIST.,5,9,339,27,27,27,336,15,15,15
0506090,2014,FARMINGTON SCHOOL DISTRICT,5,9,346,43,43,43,343,23,23,23
0506120,2014,FAYETTEVILLE SCHOOL DISTRICT,5,9,1317,60,60,60,1161,43,43,43
0506150,2014,FLIPPIN SCHOOL DISTRICT,5,9,112,40,44,42,108,25,29,27
