dist,children,predom_race,grad_rate_midpt,pct_pov,pct_SP,pct_HHVJ,pct_CC,pct_NCI,pct_CD,pct_CLI,pct_hisp_latino,pct_white,pct_black,pct_native,pct_asian
Alhambra Elementary District,20530,Hispanic/Latino,NA,34.485,50.94,33.481,14.94,34.413,4.579,16.171,77.2,7.2,5.9,3.7,3.1
Alpine Elementary District,26,NA,NA,37.778,0,42.953,0,0,11.538,0,NA,NA,NA,NA,NA
Amphitheater Unified District,17821,White,82.07582758881904,17.734,34.549,33.008,3.162,13.543,4.949,3.142,41.1,44.7,2.9,0.9,4.5
Antelope Union High School District,894,Hispanic/Latino,77.88888888888889,17.647,15.087,28.112,6.562,8.803,0,4.362,83.8,15,0,0,0
Apache Elementary District,20,NA,NA,40.909,77.778,31.707,2.469,75,0,0,NA,NA,NA,NA,NA
Apache Junction Unified District,6407,White,79.04181972308561,17.68,38.662,30.805,2.762,14.829,9.38,3.84,26.9,65.1,1,2.3,0.3
Arlington Elementary District,183,NA,NA,24.907,22.481,22.686,0,22.53,3.825,14.208,NA,NA,NA,NA,NA
Ash Creek Elementary District,68,NA,NA,14.583,13.208,19.2,0,45,5.882,0,NA,NA,NA,NA,NA
Ash Fork Joint Unified District,415,NA,NA,21.374,44.074,38.349,9.846,23.268,2.651,7.229,NA,NA,NA,NA,NA
Avondale Elementary District,10394,Hispanic/Latino,NA,19.65,38.159,32.443,7.149,19.232,2.348,5.186,57.2,24.2,10.2,0.2,3.9
Bagdad Unified School District,637,NA,NA,10.421,32.905,11.538,7.592,0,2.826,0,NA,NA,NA,NA,NA
Balsz Elementary District,5050,Hispanic/Latino,NA,30.504,46.498,36.317,7.861,27.171,3.842,9.525,61,9.7,19.5,0.5,0.3
Beaver Creek Elementary District,366,NA,NA,12.534,34.754,57.42,0.089,6.942,0,0,NA,NA,NA,NA,NA
Bicentennial Union High School District,640,NA,NA,9.968,57.432,42.707,3.224,32.232,0,7.344,NA,NA,NA,NA,NA
Bisbee Unified District,962,White,84.28833172613308,23.674,63.709,31.73,3.375,28.139,2.911,2.807,40.7,55.7,0,2.6,0
Blue Elementary District,0,NA,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
Bonita Elementary District,34,NA,NA,13.208,0,8.333,0,0,5.882,0,NA,NA,NA,NA,NA
Bouse Elementary District,86,NA,NA,19.565,33.333,64,2.303,22.115,0,0,NA,NA,NA,NA,NA
Bowie Unified District,61,NA,NA,23.75,62.5,33.929,3.32,12.791,3.279,0,NA,NA,NA,NA,NA
Buckeye Elementary District,8639,Hispanic/Latino,NA,16.449,28.624,33.01,4.187,9.465,10.082,2.222,48.5,35.8,9,0.6,2.7
Buckeye Union High School District,16517,Hispanic/Latino,90.4007267922035,11.796,25.124,29.689,4.646,9.201,6.381,3.451,50.8,37.5,7.3,0.5,2.3
Sierra Vista Unified District,8307,Hispanic/Latino,87.91638225255973,19.123,33.481,26.696,1.006,11.463,10.75,1.107,47,37.3,3.6,2.2,1.4
Bullhead City School District,4892,White,NA,33.128,58.718,52.881,3.706,11.198,3.087,6.214,47.2,49.6,1.3,0,0
Camp Verde Unified District,2246,White,87.1807580174927,19.729,22.275,36.02,4.319,6.676,9.528,1.202,35.2,41.8,0,14.4,0
Canon Elementary District,234,NA,NA,38.253,87.313,48.441,2.276,3.873,14.53,0,NA,NA,NA,NA,NA
Cartwright Elementary District,33532,Hispanic/Latino,NA,32.139,46.852,32.353,16.14,26.252,5.264,13.426,91,4.4,2.9,0.6,0.2
Casa Grande Elementary District,13555,Hispanic/Latino,NA,22.302,45.104,32.327,5.497,15.538,6.197,3.069,66.6,22,2.3,5.3,1
Casa Grande Union High School District,18259,Hispanic/Latino,77.36718024874699,19.141,45.115,32.957,5.873,19.291,6.704,3.029,59.6,25.8,4.1,6.6,1
Catalina Foothills Unified District,4407,White,93.971668667467,5.548,22.585,23.12,0.566,2.861,4.606,1.361,16.8,65.4,1.3,2.8,10.7
Cedar Unified District,1733,Native American,NA,50.126,79.905,21.952,20.797,75.176,1.616,1.327,2,0,0,96.5,1.5
Chandler Unified District,47397,White,91.76326947637293,8.472,22.838,27.279,2.628,5.783,3.262,3.498,26.5,51.7,5,0.8,9.8
Chevelon Butte School District,29,NA,NA,7.407,0,10.989,0.539,0,10.345,0,NA,NA,NA,NA,NA
Chinle Unified District,4782,Native American,67.69076869076869,51.499,57.464,16.807,16.98,69.74,1.777,1.464,0.3,0.2,0.1,98.6,0
Cochise Elementary District,59,NA,NA,19.355,29.268,12.048,1.587,6.349,13.559,0,NA,NA,NA,NA,NA
Concho Elementary District,133,NA,NA,28.261,32.759,42.527,2.922,32.143,4.511,0,NA,NA,NA,NA,NA
Congress Elementary District,224,NA,NA,12.745,0,30.426,4.045,29.795,0,0,NA,NA,NA,NA,NA
Continental Elementary District,979,Hispanic/Latino,86.87465181058496,10.767,29.018,24.13,0.1,4.677,2.451,0,57.1,39,1.6,0,0
Coolidge Unified District,8554,Hispanic/Latino,73.29472407519708,22.993,33.941,27.749,3.875,15.585,4.711,2.549,39.7,39.2,3.1,10.9,1.6
Cottonwood-Oak Creek Elementary District,4155,White,NA,21.409,41.448,40.888,2.923,13.375,5.271,3.032,35.3,54.8,0,1,0
Crane Elementary District,8939,Hispanic/Latino,NA,23.471,32.069,28.938,6.155,11.055,4.844,5.582,81,14.2,0.9,0.6,0.6
Creighton Elementary District,13355,Hispanic/Latino,NA,31.528,48.806,34.735,11.562,30.64,4.927,12.048,79.2,10,4.7,1.8,1.1
Crown King Elementary District,0,NA,NA,14.286,0,20.69,0,0,0,0,NA,NA,NA,NA,NA
Double Adobe Elementary District,102,NA,NA,29.63,52.174,12.987,1.538,47.407,4.902,0,NA,NA,NA,NA,NA
Douglas Unified District,3366,Hispanic/Latino,86.02334180725677,34.025,46.777,24.785,7.527,12.746,6.447,8.229,91.6,3.9,1,0.1,0.6
Duncan Unified District,557,White,84.70873786407768,16.141,22.833,26.673,2.008,14.025,10.413,0,46.7,51.4,0,1.9,0
Dysart Unified District,35044,White,90.47086226976664,12.831,30.119,31.531,1.988,6.617,5.057,2.306,36.2,47.5,8.9,0.1,2.2
Eagle Elementary District,0,NA,NA,0,0,55.556,0,0,0,0,NA,NA,NA,NA,NA
Elfrida Elementary District,109,NA,NA,11.966,4.301,19.713,4.494,5.769,12.844,0,NA,NA,NA,NA,NA
Eloy Elementary District,1259,Hispanic/Latino,NA,30.376,71.534,32.462,12.793,27.899,11.12,3.495,76.8,6.4,4.9,6.4,0
Empire Elementary District,63,NA,NA,24.638,0,17.588,1.37,0,0,0,NA,NA,NA,NA,NA
Flagstaff Unified District,13760,White,84.73830117542693,11.66,36.579,33.594,3.665,10.554,5.69,0.916,26.6,47.5,1.4,15.7,2.9
Florence Unified School District,13463,White,83.76628392484342,12.683,28.064,29.039,2.937,4.116,5.615,0.089,33.4,54.2,5.1,0,1.4
Flowing Wells Unified District,5241,Hispanic/Latino,86.46299132210311,29.52,47.691,35.906,7.21,10.547,8.166,10.819,69.6,27.3,0,1.1,0.8
Fountain Hills Unified District,2519,White,89.81386633354154,6.234,20.629,30.566,0.725,3.536,1.032,0,3,87.2,0,0,8.2
Fowler Elementary District,9745,Hispanic/Latino,NA,30.241,47.469,31.892,12.471,26.758,2.801,7.378,82.6,3.4,7,4,0
Fredonia-Moccasin Unified District,303,White,71.51776649746193,15.217,39.683,48.575,5.29,17.241,2.97,0,13.5,37.8,0,29.7,0
Fort Huachuca Accommodation District,744,White,NA,11.458,3.187,13.02,0.552,0,1.075,0,10,57.1,17.9,5,1.4
Fort Thomas Unified District,1243,Native American,80.7972027972028,32.808,61.637,27.35,19.026,54.503,4.425,0,10.8,3.5,0,84.9,0
Gadsden Elementary District,6856,Hispanic/Latino,NA,31.244,35.191,19.659,15.665,19.28,2.275,25.394,100,0,0,0,0
Ganado Unified District,1737,Native American,81.6716253443526,50.589,60.934,15.991,19.217,73.148,2.073,0.691,2.6,0,0,92.7,0
Gila Bend Unified District,528,Hispanic/Latino,79.37215189873417,27.528,34.742,34.852,16.963,46.271,6.439,19.318,55.2,13.3,4.8,24.8,0
Gilbert Unified District,40396,White,90.80038578619006,7.212,24.051,28.524,1.687,4.348,5.156,1.032,24.2,62.2,2.8,0.8,4.8
Glendale Elementary District,23163,Hispanic/Latino,NA,29.771,50.341,33.041,10.229,29.27,5.034,9.196,68.5,14.9,9.2,0.3,2.9
Glendale Union High School District,64589,Hispanic/Latino,88.24695201037613,22.363,46.607,31.855,7.155,24.254,5.606,7.568,53.7,29.6,6.8,1.6,3.1
Globe Unified District,1507,Hispanic/Latino,86.58001189767995,25.7,39.803,18.57,2.923,33.856,11.812,0,53.9,33,0.3,6.9,2
Grand Canyon Unified District,115,NA,NA,11.881,0,65.553,13.477,0,0,0,NA,NA,NA,NA,NA
Hackberry School District,96,NA,NA,18.367,7.407,56.561,2.415,2.703,3.125,0,NA,NA,NA,NA,NA
Hayden-Winkelman Unified District,131,NA,NA,31.156,38.614,33.566,3.05,42.857,6.87,0,NA,NA,NA,NA,NA
Higley Unified District,20770,White,93.23079477529332,6.269,18.64,26.283,1.964,2.624,4.338,0.327,19.8,63.4,5.8,0.8,2.8
Holbrook Unified District,2100,Native American,87.4039408866995,39.413,54.749,29.486,8.92,40.669,7.381,1.048,17.5,21.2,0,53.5,0.7
Humboldt Unified District,8287,White,87.95532718120805,19.067,29.202,33.512,3.288,13.736,5.503,4.356,34.8,58,0.3,1.2,0.5
Hyder Elementary District,124,NA,NA,21.818,18.018,25.735,0,7.857,0,0,NA,NA,NA,NA,NA
Indian Oasis-Baboquivari Unified District,1866,Native American,65.24701195219124,46.51,83.117,16.178,19.245,54.241,1.501,0,6.1,0.2,0,93.1,0
Isaac Elementary District,11503,Hispanic/Latino,NA,38.177,46.591,34.205,17.25,48.752,3.495,18.821,92.3,4.2,2.4,0.4,0
J. O. Combs Unified School District,9593,White,87.66443538998836,8.966,16.856,27.167,1.926,5.397,5.587,0.334,22.6,67,2.8,3,1.3
Joseph City Unified District,567,White,87.21649484536083,31.34,48.654,27.296,10.256,16.525,15.344,0,12.1,49.2,0,27.4,0
Kayenta Unified District,2331,Native American,83.24015296367112,54.023,65.066,20.79,14.606,73.854,1.502,2.531,0,1.8,0,95.9,0
Kirkland Elementary District,83,NA,NA,35.252,42.466,28.249,2.335,45.736,19.277,15.663,NA,NA,NA,NA,NA
Klondyke Elementary District,0,NA,NA,66.667,0,38.889,0,0,0,0,NA,NA,NA,NA,NA
Kyrene Elementary District,27960,White,NA,7.525,27.992,23.67,1.878,5.272,4.278,2.289,25.4,48.7,7.1,4.2,7.7
Lake Havasu Unified District,6785,White,86.79483448526737,18.837,37.233,36.799,2.085,8.377,9.005,2.771,33.4,59.5,0,0.5,3.5
Laveen Elementary District,12490,Hispanic/Latino,NA,19.241,38.915,24.183,3.859,10.664,10.192,4.035,55.4,19.1,15.7,0.9,3.8
Liberty Elementary District,7033,Hispanic/Latino,NA,11.225,22.814,27.101,5.265,7.224,2.46,4.493,45.3,44.1,5.2,0.7,0.2
Litchfield Elementary District,18809,White,NA,8.601,24.047,26.749,2.376,5.641,3.972,2.222,32,50.5,5.9,1.3,3.8
Littlefield Unified District,557,NA,NA,22.575,72.024,77.381,8.11,19.098,9.515,14.722,NA,NA,NA,NA,NA
Littleton Elementary District,10783,Hispanic/Latino,NA,17.096,35.761,27.903,6.91,13.044,3.227,3.431,67.5,16.2,9.3,1.2,1.4
Madison Elementary District,7928,White,NA,13.368,40.47,26.517,2.764,18.658,6.799,1.842,37.3,43.1,2,8,0.7
Maine Consolidated School District,57,NA,NA,8.333,47.368,22.685,1.791,5.738,0,0,NA,NA,NA,NA,NA
Mammoth-San Manuel Unified District,954,Hispanic/Latino,87.96004319654428,24.723,55,25.367,4.557,46.178,4.298,4.927,88.4,11,0,0,0
Marana Unified District,16996,White,84.9379589769562,11.507,30.307,28.694,2.769,4.052,9.402,1.241,37.1,49,2.1,0.2,2
Maricopa Unified School District,10928,White,74.7409122085048,12.523,23.414,28.146,3.037,6.66,6.003,1.263,33.6,42.9,11.7,2.8,1.7
Altar Valley Elementary District,822,Hispanic/Latino,81.55142231947484,25.019,49.099,20.941,3.114,21.615,9.246,0,50.3,42,0,0,2.8
Mayer Unified District,680,White,73.15767045454545,34.964,36.609,35.418,3.711,19.616,19.118,0,12,80,0,2.4,0
McNary Elementary District,221,Native American,75,41.722,55.191,50.538,14.394,57.037,8.597,0,2,2,0,92.5,0
McNeal Elementary District,60,NA,NA,18.447,6.897,30.137,3.889,24.39,10,0,NA,NA,NA,NA,NA
Mesa Unified District,83032,Hispanic/Latino,76.47744119434077,18.026,36.491,31.419,5.039,12.06,5.063,5.594,43.7,43.6,4.2,3.4,1
Miami Unified District,1286,Hispanic/Latino,81.84204545454546,41.128,63.382,36.096,1.719,53.378,11.198,1.788,66.8,27.2,0,0,2.6
Mingus Union High School District,4427,White,79.67910259642046,22.039,39.056,38.703,2.557,12.972,4.97,2.846,33.2,65.2,0,1.6,0
Mobile Elementary District,13,NA,NA,26.923,100,16.667,0,0,0,0,NA,NA,NA,NA,NA
Mohave Valley Elementary District,2808,White,NA,23.987,48.865,41.794,2.63,10.19,7.336,0,32.7,42.8,2.1,9,0.8
Mohawk Valley Elementary District,247,Hispanic/Latino,NA,27.429,30.833,27.981,7.33,10.4,0,0,80.8,15.4,0,0,0
Morenci Unified District,1385,Hispanic/Latino,91.22422422422422,8.985,36.537,16.071,4.51,13.499,5.054,0,54.5,37.5,2.3,5.3,0
Morristown Elementary District,98,NA,NA,9.123,40.426,39.68,1.111,9.449,0,0,NA,NA,NA,NA,NA
Murphy Elementary District,1760,Hispanic/Latino,NA,29.818,62.677,28.685,12.036,51.794,8.011,19.091,86.2,1.5,0,11.5,0
Naco Elementary District,327,Hispanic/Latino,82.58095238095238,27.747,35.424,30.769,4.008,17.507,0.917,4.893,78,22,0,0,0
Nadaburg Unified School District,1814,White,81.55917667238421,12.542,20.311,31.449,0.629,12.94,1.819,0,11.4,79.3,3.1,0.9,5.4
Nogales Unified District,5010,Hispanic/Latino,90.05338491295939,42.54,54.341,37.679,7.85,22.454,3.892,9.122,97.7,1,0,0,1.3
Oracle Elementary District,1190,White,83.5945945945946,10.771,8.616,22.917,0.762,2.796,1.176,0,32.3,63.4,0,2.2,1.3
Osborn Elementary District,4621,Hispanic/Latino,NA,26.531,56.101,25.857,3.774,24.357,3.744,3.441,56.1,24.8,6.3,5.5,1.6
Owens-Whitney Elementary District,36,NA,NA,12.727,83.333,44.928,2.016,28.125,0,0,NA,NA,NA,NA,NA
Tonto Basin Elementary District,201,NA,NA,29.412,14.286,32.057,4.535,11.765,6.965,0,NA,NA,NA,NA,NA
Page Unified District,3320,Native American,75.83150629313845,21.347,40.633,45.598,22.55,24.674,6.295,0.181,6.7,12.7,0,78.8,0
Palo Verde Elementary District,662,White,NA,21.842,5.616,19.64,6.075,22.523,0.453,5.438,49.4,50.6,0,0,0
Palominas Elementary District,1395,White,87.6751269035533,13.923,33.255,24.481,1.749,3.559,2.151,0,30,66.3,0,0.3,0
Paradise Valley Unified District,41716,White,87.18571808333887,11.569,32.95,30.438,2.999,7.536,4.332,3.416,27.3,57.6,2.7,1,5.4
Parker Unified School District,1812,Hispanic/Latino,82.19439868204283,34.26,52.197,39.785,7.934,26.92,6.512,0.993,51.1,16.7,0,27.6,0.5
Patagonia Elementary District,206,NA,NA,21.186,32.727,28.842,1.809,9.247,7.767,0,NA,NA,NA,NA,NA
Patagonia Union High School District,325,White,82.20359281437125,12.397,38.077,28.751,0.817,15.078,4.923,11.692,26.3,47.4,0,0,0
Payson Unified District,2279,White,71.02020636285468,24.499,25.177,35.121,2.273,13.583,7.372,0,13.8,75.6,1.7,4.3,2.6
Peach Springs Unified District,369,Native American,41.61818181818182,32.616,67.34,26.862,11.71,36.634,5.149,0,1.2,1.2,1.2,98.5,0
Pearce Elementary District,327,NA,NA,15.929,7.42,27.874,4.004,14.833,2.752,0,NA,NA,NA,NA,NA
Pendergast Elementary District,17043,Hispanic/Latino,NA,21.348,38.621,31.514,6.698,11.223,4.588,6.988,73.5,13.5,4.8,0.6,1
Peoria Unified School District,38629,White,93.48917651683183,11.717,33.381,30.87,2.527,5.847,4.494,1.092,30.2,57,3.2,0.6,3.3
Phoenix Elementary District,9460,Hispanic/Latino,NA,34.023,60.018,29.927,8.381,32.43,5.37,11.755,70.3,10.6,9.5,2.6,4.2
Phoenix Union High School District,149423,Hispanic/Latino,80.86402656666516,26.07,48.595,30.849,10.118,28.149,5.52,11.391,76.9,7.8,9.3,2,1.7
Picacho Elementary District,121,Hispanic/Latino,NA,27.007,39.13,33.758,7.003,18.987,19.008,0,72.7,27.3,0,7.3,0
Pima Unified District,938,White,70.93875,27.033,34.161,25.502,7.49,20.778,10.981,0,45.5,51.8,0,1.6,0
Pine Strawberry Elementary District,210,NA,NA,20.455,18.085,43.277,0,0,1.905,0,NA,NA,NA,NA,NA
Blue Ridge Unified District,2116,White,80.71346068414039,23.379,28.622,36.311,1.997,13.514,10.964,0,18.8,66,0,7.9,0.2
Pomerene Elementary District,221,NA,NA,23.27,32.02,39.871,4.167,21.886,0,8.145,NA,NA,NA,NA,NA
Prescott Unified District,6328,White,80.33448275862068,11.823,33.294,30.188,1.317,6.717,6.479,0,17.5,78.4,0.6,0.3,0.9
Sanders Unified District,1260,Native American,73.62517099863202,45.717,65.579,26.694,18.624,75.958,0,2.302,2.7,1.5,0,91.9,1.2
Quartzsite Elementary District,369,NA,NA,28.814,55.827,43.34,4.355,23.937,0,0,NA,NA,NA,NA,NA
Queen Creek Unified District,10371,White,92.80831074977417,5.392,13.901,25.266,2.119,2.045,3.674,0,19.2,71.9,2.2,0.8,2.5
Ray Unified District,790,Hispanic/Latino,84.75114155251141,16.454,40.94,22.62,4.335,59.477,8.734,0,69,23.9,0,0.5,0
Red Mesa Unified District,1592,Native American,73.9812734082397,42.725,54.722,18.235,17.154,73.327,1.822,0.691,0.2,0,0,99.1,0.6
Red Rock Elementary District,1235,White,NA,14.238,22.321,30.596,4.299,4.538,8.097,0,33,61.4,0,0,0
Redington Elementary District,11,NA,NA,13.333,36.364,9.091,0,81.818,18.182,45.455,NA,NA,NA,NA,NA
San Carlos Unified District,1505,Native American,74.63724696356276,38.359,59.875,21.11,21.171,72.109,5.714,0.532,5.7,0,0,88.9,1.4
Riverside Elementary District,2383,Hispanic/Latino,NA,25.274,41.24,37.894,12.408,16.552,2.35,9.19,75,3.9,10.4,0,0
Roosevelt Elementary District,25551,Hispanic/Latino,NA,28.762,51.966,29.238,10.356,25.364,6.039,7.941,71.7,7.7,13.1,3.5,1.7
Round Valley Unified District,1582,White,80.9612211221122,25.929,23.087,23.043,4.154,18.448,7.396,0,28.2,68.3,0,0.2,0
Rucker Elementary District,0,NA,NA,0,0,63.636,0,0,0,0,NA,NA,NA,NA,NA
Saddle Mountain Unified School District,2509,White,92.07672413793104,17.793,23.782,23.88,4.125,6.912,5.141,5.62,36.8,53.3,7.6,1.4,0
Sacaton Elementary District,894,Native American,NA,40.321,64.696,40.816,3.193,57.5,1.678,0,2.1,1.4,0.6,83.9,0
Safford Unified District,3242,White,82.25288831835687,21.725,44.595,34.488,4.875,14.066,4.503,0,42.7,53.4,0,0,1
Sahuarita Unified District,6560,Hispanic/Latino,86.84458483754513,10.639,25.359,23.182,2.719,10.342,5.534,1.357,48.7,41.2,3.6,0,2.1
San Fernando Elementary District,0,NA,NA,0,0,8.333,0,0,0,0,NA,NA,NA,NA,NA
San Simon Unified District,61,NA,NA,11.25,52.727,23.759,0,20,4.918,0,NA,NA,NA,NA,NA
Santa Cruz Elementary District,501,Hispanic/Latino,90,25,22.811,32.778,5.962,12.966,0,2.395,95,5,0,0,0
Santa Cruz Valley Unified District,3673,Hispanic/Latino,92.05120339782916,27.191,33.831,34.39,2.908,10.755,1.361,19.521,95.8,3.8,0,0,0.4
Santa Cruz Valley Union High School District,2615,Hispanic/Latino,77.13149606299213,21.017,46.284,31.734,8.833,16.538,10.057,1.683,53.6,40,0,0,0
Scottsdale Unified District,31123,White,87.43683898807006,8.414,23.943,28.347,1.45,3.84,3.377,1.59,20.5,65.8,2.1,1.1,5.6
Seligman Unified District,189,NA,NA,25,4.233,40.964,4.674,16.406,3.175,3.704,NA,NA,NA,NA,NA
Sentinel Elementary District,38,NA,NA,0,0,8.219,18.519,29.31,0,0,NA,NA,NA,NA,NA
Show Low Unified District,2689,White,80.46875,33.585,36.14,38.927,2.794,16.787,5.355,1.339,31.2,62.1,0,1.7,0
Deer Valley Unified District,43523,White,93.89707043871616,8.918,24.53,28.542,1.99,4.356,3.704,0.786,22.1,64.7,2.2,0.9,4.9
Skull Valley Elementary District,49,NA,NA,11.321,15.385,12.8,0,71.429,0,0,NA,NA,NA,NA,NA
Snowflake Unified District,2859,White,93.13194114855244,32.511,19.22,29.675,8.038,4.302,9.444,0,13.6,74.5,0,7,0.4
Solomon Elementary District,533,Hispanic/Latino,81.5680473372781,15.144,32.839,36.293,7.057,20.029,2.627,0,65.7,34.3,0,0,0
Somerton Elementary District,4992,Hispanic/Latino,NA,32.962,39.424,30.11,7.607,25.481,2.704,11.779,93.5,3.6,0,2.8,0
Sonoita Elementary District,119,NA,NA,21.239,47.368,28.674,0,25.786,0,31.933,NA,NA,NA,NA,NA
St. David Unified District,325,NA,NA,18.039,17.231,21.379,0,0,23.077,0,NA,NA,NA,NA,NA
St. Johns Unified District,890,NA,NA,33.333,21.557,18.842,2.496,12.697,0,0,NA,NA,NA,NA,NA
Stanfield Elementary District,903,NA,NA,13.826,23.457,49.235,21.04,34.352,15.836,2.769,NA,NA,NA,NA,NA
Sunnyside Unified District,19631,Hispanic/Latino,75.98185330849375,31.061,52.685,31.227,11.261,9.562,8.028,11.772,84.8,6.3,4.1,3.3,0.5
Superior Unified School District,414,NA,NA,23.754,43.717,14.219,5.034,46.667,12.802,0,NA,NA,NA,NA,NA
Tanque Verde Unified District,1628,White,92.59307692307692,4.953,8.873,19.631,0.272,4.62,1.904,0,19.8,71.7,0.3,2.4,3.1
Tempe School District,18135,Hispanic/Latino,NA,21.451,49.43,33.953,7.05,20.289,6.507,5.845,53.4,25,9.5,5.2,2.1
Tempe Union High School District,46095,White,86.66406226790647,10.299,36.071,28.82,4.446,11.469,5.155,3.688,34.1,45.2,8.9,2.5,4.7
Thatcher Unified District,1508,White,93.07987220447284,18.82,11.176,31.014,2.364,12.718,7.029,0,26.2,73.8,0,0,0
Paloma School District,59,NA,NA,17.442,0,15.464,18.519,63.889,0,23.729,NA,NA,NA,NA,NA
Hillside Elementary District,15,NA,NA,13.636,0,0,0,25,0,0,NA,NA,NA,NA,NA
Tolleson Elementary District,3761,Hispanic/Latino,NA,26.125,40.468,25.436,7.027,8.078,4.174,7.817,65.7,8,18.5,4.7,1.5
Tolleson Union High School District,46024,Hispanic/Latino,88.08708392603128,16.997,40.255,30.059,7.845,15.412,3.687,6.303,73.6,11.9,6.4,2.7,2
Toltec Elementary District,2907,Hispanic/Latino,NA,20.686,48.295,30.158,4.826,21.259,7.774,3.853,64.5,16.3,5.2,6.3,0
Tombstone Unified District,1077,White,90.7676130389064,22.793,43.676,38.459,0.935,26.115,3.25,0,27.8,47.6,8.4,0,0.9
Topock Elementary District,96,NA,NA,21.477,100,35.338,0,0,0,0,NA,NA,NA,NA,NA
Tuba City Unified District,3566,Native American,71.47468002225932,31.877,66.805,27.371,20.221,68.641,3.197,0.953,2.8,0,0,97.2,0
Tucson Unified District,69537,Hispanic/Latino,83.28569278619445,24.237,49.199,31.39,3.758,10.86,7.114,3.838,61,25.8,4.5,3.5,1.1
Union Elementary District,4692,Hispanic/Latino,NA,18.245,41.604,29.877,7.047,16.579,2.92,6.969,69,10.3,15.3,1.3,1
