GeoId|Geography|LEAID|Year|Iteration|CDP05.3_51est|CDP05.3_51moe|CDP05.3_52est|CDP05.3_52moe|CDP05.3_52pct|CDP05.3_52pctmoe|CDP05.3_53est|CDP05.3_53moe|CDP05.3_53pct|CDP05.3_53pctmoe|CDP05.3_54est|CDP05.3_54moe|CDP05.3_54pct|CDP05.3_54pctmoe|CDP05.3_55est|CDP05.3_55moe|CDP05.3_55pct|CDP05.3_55pctmoe|CDP05.3_56est|CDP05.3_56moe|CDP05.3_56pct|CDP05.3_56pctmoe|CDP05.3_57est|CDP05.3_57moe|CDP05.3_57pct|CDP05.3_57pctmoe|CDP05.3_58est|CDP05.3_58moe|CDP05.3_58pct|CDP05.3_58pctmoe|CDP05.3_59est|CDP05.3_59moe|CDP05.3_59pct|CDP05.3_59pctmoe|CDP05.3_60est|CDP05.3_60moe|CDP05.3_60pct|CDP05.3_60pctmoe|CDP05.3_61est|CDP05.3_61moe|CDP05.3_61pct|CDP05.3_61pctmoe|CDP05.3_62est|CDP05.3_62moe|CDP05.3_62pct|CDP05.3_62pctmoe|CDP05.3_63est|CDP05.3_63moe|CDP05.3_63pct|CDP05.3_63pctmoe|CDP05.3_64est|CDP05.3_64moe|CDP05.3_64pct|CDP05.3_64pctmoe|CDP05.3_65est|CDP05.3_65moe|CDP05.3_65pct|CDP05.3_65pctmoe|CDP05.3_66est|CDP05.3_66moe|CDP05.3_66pct|CDP05.3_66pctmoe
97000US0404010|Joseph City Unified District, AZ|0404010|2014-2018|105|620|155|75|61|12.1|9.1|40|54|6.5|8.5|0|12|0.0|5.5|0|12|0.0|5.5|35|27|5.6|4.5|545|142|87.9|9.1|305|110|49.2|14.4|0|12|0.0|5.5|170|91|27.4|13.4|0|12|0.0|5.5|0|12|0.0|5.5|0|12|0.0|5.5|70|66|11.3|10.1|0|12|0.0|5.5|70|66|11.3|10.1
97000US0804860|Julesburg School District RE-1, AZ|0804860|2014-2018|105|320|68|35|19|10.9|6.1|20|14|6.3|4.9|0|12|0.0|9.6|0|12|0.0|9.6|10|13|3.1|4.8|285|69|89.1|6.1|285|69|89.1|6.1|0|12|0.0|9.6|0|12|0.0|9.6|0|12|0.0|9.6|0|12|0.0|9.6|0|12|0.0|9.6|0|12|0.0|9.6|0|12|0.0|9.6|0|12|0.0|9.6
97000US3904934|Kalida Local School District, AZ|3904934|2014-2018|105|800|154|10|18|1.3|2.4|0|11|0.0|3.7|10|18|1.3|2.4|0|11|0.0|3.7|0|11|0.0|3.7|790|154|98.8|2.4|785|153|98.1|2.4|0|11|0.0|3.7|0|11|0.0|3.7|0|11|0.0|3.7|0|11|0.0|3.7|0|11|0.0|3.7|4|6|0.5|0.8|0|11|0.0|3.7|4|6|0.5|0.8
97000US0404060|Kayenta Unified District, AZ|0404060|2014-2018|105|2440|297|0|17|0.0|1.4|0|17|0.0|1.4|0|17|0.0|1.4|0|17|0.0|1.4|0|17|0.0|1.4|2440|297|100.0|1.4|45|45|1.8|1.8|0|17|0.0|1.4|2340|288|95.9|2.6|0|17|0.0|1.4|20|25|0.8|1.0|0|17|0.0|1.4|35|38|1.4|1.6|0|17|0.0|1.4|35|38|1.4|1.6
97000US3304040|Kearsarge Regional School District, AZ|3304040|2014-2018|105|1750|207|40|28|2.3|1.6|10|13|0.6|0.8|0|18|0.0|1.7|4|9|0.2|0.7|25|23|1.4|1.3|1710|206|97.7|1.6|1680|207|96.0|2.1|4|7|0.2|0.4|4|8|0.2|0.7|4|6|0.2|0.4|0|18|0.0|1.7|0|18|0.0|1.7|15|19|0.9|1.2|0|18|0.0|1.7|15|19|0.9|1.2
97000US3304050|Keene School District, AZ|3304050|2014-2018|105|2200|342|110|70|5.0|3.1|30|52|1.4|2.4|60|59|2.7|2.7|0|21|0.0|1.4|20|38|0.9|1.8|2095|331|95.2|3.2|1865|306|84.8|5.4|20|28|0.9|1.3|0|21|0.0|1.4|80|72|3.6|3.1|0|21|0.0|1.4|0|21|0.0|1.4|130|88|5.9|3.9|0|21|0.0|1.4|130|88|5.9|3.9
97000US0804920|Keenesburg School District RE-3J, AZ|0804920|2014-2018|105|2775|312|1270|245|45.8|7.4|1065|272|38.4|9.3|15|26|0.5|0.9|0|19|0.0|1.2|185|192|6.7|6.8|1505|267|54.2|7.4|1385|254|49.9|7.0|25|39|0.9|1.4|0|19|0.0|1.2|0|19|0.0|1.2|0|19|0.0|1.2|0|19|0.0|1.2|95|86|3.4|3.1|0|19|0.0|1.2|95|86|3.4|3.1
95000US3304080|Kensington School District, AZ|3304080|2014-2018|105|100|32|0|11|0.0|25.5|0|11|0.0|25.5|0|11|0.0|25.5|0|11|0.0|25.5|0|11|0.0|25.5|100|32|100.0|25.5|85|30|85.0|23.6|0|11|0.0|25.5|0|11|0.0|25.5|4|5|4.0|5.0|0|11|0.0|25.5|0|11|0.0|25.5|15|24|15.0|21.9|0|11|0.0|25.5|15|24|15.0|21.9
97000US3904719|Kenston Local School District, AZ|3904719|2014-2018|105|2665|326|70|71|2.6|2.7|0|18|0.0|1.1|40|58|1.5|2.2|30|47|1.1|1.8|0|18|0.0|1.1|2595|329|97.4|2.7|2425|324|91.0|4.8|90|98|3.4|3.6|0|18|0.0|1.1|40|39|1.5|1.5|0|18|0.0|1.1|0|18|0.0|1.1|40|47|1.5|1.7|0|18|0.0|1.1|40|47|1.5|1.7
97000US3904416|Kent City School District, AZ|3904416|2014-2018|105|3570|381|135|143|3.8|4.0|0|24|0.0|0.8|100|138|2.8|3.8|0|24|0.0|0.8|35|58|1.0|1.6|3435|370|96.2|4.0|2680|377|75.1|7.0|320|140|9.0|3.8|0|24|0.0|0.8|45|42|1.3|1.2|0|24|0.0|0.8|0|24|0.0|0.8|390|176|10.9|5.0|0|24|0.0|0.8|390|176|10.9|5.0
97000US3904418|Kettering City School District, AZ|3904418|2014-2018|105|7775|490|225|98|2.9|1.2|175|87|2.3|1.1|0|27|0.0|0.4|50|48|0.6|0.6|0|27|0.0|0.4|7555|489|97.2|1.3|6560|474|84.4|2.8|310|147|4.0|1.8|0|27|0.0|0.4|205|96|2.6|1.2|0|27|0.0|0.4|15|28|0.2|0.4|460|174|5.9|2.3|4|8|0.1|0.1|460|174|5.9|2.2
97000US3904816|Keystone Local School District, AZ|3904816|2014-2018|105|1795|235|115|95|6.4|5.3|65|84|3.6|4.7|50|47|2.8|2.6|0|18|0.0|1.7|0|18|0.0|1.7|1685|251|93.9|5.4|1625|247|90.5|5.7|50|33|2.8|1.9|0|18|0.0|1.7|0|18|0.0|1.7|0|18|0.0|1.7|0|18|0.0|1.7|10|18|0.6|1.0|0|18|0.0|1.7|10|18|0.6|1.0
97000US5304020|Kiona-Benton School District, AZ|5304020|2014-2018|105|1290|245|445|163|34.5|11.6|430|158|33.3|11.1|4|7|0.3|0.5|0|17|0.0|2.5|15|15|1.2|1.3|840|228|65.1|11.6|730|205|56.6|11.3|0|17|0.0|2.5|25|29|1.9|2.3|0|17|0.0|2.5|0|17|0.0|2.5|0|17|0.0|2.5|85|91|6.6|6.7|0|17|0.0|2.5|85|91|6.6|6.7
97000US3904787|Kirtland Local School District, AZ|3904787|2014-2018|105|1115|176|40|58|3.6|5.1|40|58|3.6|5.1|0|16|0.0|2.7|0|16|0.0|2.7|0|16|0.0|2.7|1075|175|96.4|5.1|1045|168|93.7|6.0|25|38|2.2|3.4|0|16|0.0|2.7|0|16|0.0|2.7|0|16|0.0|2.7|0|16|0.0|2.7|0|16|0.0|2.7|0|16|0.0|2.7|0|16|0.0|2.7
97000US3604758|Kiryas Joel Village Union Free School District, AZ|3604758|2014-2018|105|515|149|65|59|12.6|10.9|20|36|3.9|6.8|10|17|1.9|3.5|0|22|0.0|6.1|35|44|6.8|8.3|450|143|87.4|10.9|450|143|87.4|10.9|0|22|0.0|6.1|0|22|0.0|6.1|0|22|0.0|6.1|0|22|0.0|6.1|0|22|0.0|6.1|0|22|0.0|6.1|0|22|0.0|6.1|0|22|0.0|6.1
97000US5304050|Kittitas School District, AZ|5304050|2014-2018|105|705|190|190|108|27.0|12.8|170|107|24.1|13.0|0|12|0.0|4.5|0|12|0.0|4.5|15|23|2.1|3.3|515|160|73.0|12.8|495|159|70.2|13.4|0|12|0.0|4.5|0|12|0.0|4.5|20|29|2.8|4.2|0|12|0.0|4.5|0|12|0.0|4.5|0|12|0.0|4.5|0|12|0.0|4.5|0|12|0.0|4.5
95000US0404230|Kyrene Elementary District, AZ|0404230|2014-2018|105|18770|1128|4760|687|25.4|2.9|3630|610|19.3|2.9|370|238|2.0|1.3|35|42|0.2|0.2|725|270|3.9|1.4|14010|872|74.6|2.9|9140|727|48.7|3.5|1330|428|7.1|2.1|795|353|4.2|1.9|1445|240|7.7|1.3|0|29|0.0|0.2|40|53|0.2|0.3|1260|337|6.7|1.7|10|20|0.1|0.1|1250|338|6.7|1.7
97000US5304170|La Center School District, AZ|5304170|2014-2018|105|1505|272|35|29|2.3|2.2|20|18|1.3|1.4|0|17|0.0|2.1|0|17|0.0|2.1|20|23|1.3|1.6|1465|278|97.3|2.2|1345|284|89.4|6.4|15|23|1.0|1.6|0|17|0.0|2.1|20|23|1.3|1.5|0|17|0.0|2.1|0|17|0.0|2.1|90|87|6.0|6.0|0|17|0.0|2.1|90|87|6.0|6.0
97000US5304110|La Conner School District, AZ|5304110|2014-2018|105|625|124|95|73|15.2|9.9|85|74|13.6|10.2|0|12|0.0|5.1|0|12|0.0|5.1|10|9|1.6|1.5|530|92|84.8|9.9|305|89|48.8|11.4|4|8|0.6|1.6|180|50|28.8|7.4|10|13|1.6|2.3|4|7|0.6|1.0|4|6|0.6|1.1|20|12|3.2|2.3|0|12|0.0|5.1|20|12|3.2|2.3
95000US5504620|Lac du Flambeau No. 1 School District, AZ|5504620|2014-2018|105|340|139|25|28|7.4|8.5|15|20|4.4|6.1|10|18|2.9|5.9|0|9|0.0|5.0|0|9|0.0|5.0|315|139|92.6|8.5|50|25|14.7|10.1|0|9|0.0|5.0|260|145|76.5|13.9|0|9|0.0|5.0|0|9|0.0|5.0|0|9|0.0|5.0|4|7|1.2|2.2|0|9|0.0|5.0|4|7|1.2|2.2
97000US3304140|Laconia School District, AZ|3304140|2014-2018|105|1785|274|50|56|2.8|3.2|0|18|0.0|1.7|20|34|1.1|2.0|0|18|0.0|1.7|30|46|1.7|2.6|1735|283|97.2|3.2|1530|284|85.7|6.1|65|65|3.6|3.6|0|18|0.0|1.7|30|46|1.7|2.7|0|18|0.0|1.7|35|59|2.0|3.3|75|69|4.2|3.9|0|18|0.0|1.7|75|69|4.2|3.9
97000US5304150|LaCrosse School District, AZ|5304150|2014-2018|105|120|48|20|28|16.7|22.8|20|28|16.7|22.8|0|12|0.0|23.4|0|12|0.0|23.4|0|12|0.0|23.4|105|42|87.5|22.1|105|42|87.5|22.1|0|12|0.0|23.4|0|12|0.0|23.4|0|12|0.0|23.4|0|12|0.0|23.4|0|12|0.0|23.4|0|12|0.0|23.4|0|12|0.0|23.4|0|12|0.0|23.4
95000US3304150|Lafayette Regional School District, AZ|3304150|2014-2018|105|105|51|45|37|42.9|21.3|0|11|0.0|24.5|0|11|0.0|24.5|0|11|0.0|24.5|45|37|42.9|21.3|60|30|57.1|21.3|55|26|52.4|20.3|0|11|0.0|24.5|0|11|0.0|24.5|4|11|3.8|8.3|0|11|0.0|24.5|0|11|0.0|24.5|0|11|0.0|24.5|0|11|0.0|24.5|0|11|0.0|24.5
97000US0404280|Lake Havasu Unified District, AZ|0404280|2014-2018|105|6620|657|2210|433|33.4|5.5|2080|433|31.4|5.5|25|35|0.4|0.5|0|29|0.0|0.5|105|61|1.6|0.9|4410|551|66.6|5.5|3940|557|59.5|5.8|0|29|0.0|0.5|35|36|0.5|0.5|235|185|3.5|2.8|0|29|0.0|0.5|0|29|0.0|0.5|200|116|3.0|1.8|0|29|0.0|0.5|200|116|3.0|1.8
97000US3904986|Lake Local School District (Portage and Stark Counties), AZ|3904986|2014-2018|105|3340|393|55|57|1.6|1.8|0|21|0.0|0.9|20|31|0.6|1.0|0|21|0.0|0.9|35|49|1.0|1.5|3285|404|98.4|1.8|3145|392|94.2|2.9|15|26|0.4|0.8|0|21|0.0|0.9|0|21|0.0|0.9|20|28|0.6|0.9|0|21|0.0|0.9|105|80|3.1|2.3|0|21|0.0|0.9|105|80|3.1|2.3
97000US5304200|Lake Stevens School District, AZ|5304200|2014-2018|105|8340|670|1450|452|17.4|5.0|1220|426|14.6|4.8|100|130|1.2|1.6|25|43|0.3|0.5|100|123|1.2|1.5|6890|642|82.6|5.0|5605|561|67.2|4.8|100|91|1.2|1.1|65|73|0.8|0.9|390|167|4.7|2.0|0|25|0.0|0.4|25|33|0.3|0.4|705|230|8.5|2.7|15|28|0.2|0.3|690|238|8.3|2.8
97000US5304230|Lake Washington School District, AZ|5304230|2014-2018|105|28860|1080|2750|500|9.5|1.7|1765|416|6.1|1.4|65|56|0.2|0.2|0|28|0.0|0.1|915|266|3.2|0.9|26110|1027|90.5|1.7|16175|1003|56.0|2.5|305|131|1.1|0.5|40|42|0.1|0.1|6975|513|24.2|1.8|50|74|0.2|0.3|45|38|0.2|0.1|2515|419|8.7|1.4|80|62|0.3|0.2|2435|407|8.4|1.4
97000US3904419|Lakewood City School District, AZ|3904419|2014-2018|105|5470|385|565|169|10.3|3.1|180|88|3.3|1.6|335|162|6.1|3.0|15|25|0.3|0.5|35|36|0.6|0.6|4900|397|89.6|3.1|3930|343|71.8|4.5|280|163|5.1|2.8|0|27|0.0|0.5|80|63|1.5|1.2|0|27|0.0|0.5|0|27|0.0|0.5|610|183|11.2|3.2|10|15|0.2|0.3|600|182|11.0|3.2
97000US3904799|Lakewood Local School District, AZ|3904799|2014-2018|105|2045|388|80|106|3.9|5.0|65|94|3.2|4.4|0|18|0.0|1.5|0|18|0.0|1.5|15|23|0.7|1.2|1965|373|96.1|5.0|1885|376|92.2|5.5|15|24|0.7|1.1|0|18|0.0|1.5|30|37|1.5|1.9|0|18|0.0|1.5|0|18|0.0|1.5|40|48|2.0|2.4|0|18|0.0|1.5|40|48|2.0|2.4
97000US5304260|Lakewood School District, AZ|5304260|2014-2018|105|2200|347|235|135|10.7|5.9|130|90|5.9|4.1|35|64|1.6|2.8|0|19|0.0|1.5|70|72|3.2|3.3|1965|331|89.3|5.9|1720|321|78.2|7.5|20|26|0.9|1.2|45|65|2.0|2.9|15|22|0.7|1.0|4|7|0.2|0.3|0|19|0.0|1.5|160|78|7.3|3.6|0|19|0.0|1.5|160|78|7.3|3.6
97000US3904611|Lakota Local School District (Butler County), AZ|3904611|2014-2018|105|17155|884|1070|363|6.2|2.1|635|305|3.7|1.8|210|138|1.2|0.8|0|27|0.0|0.2|225|173|1.3|1.0|16085|875|93.8|2.1|12095|800|70.5|3.2|1660|377|9.7|2.0|110|111|0.6|0.7|1150|230|6.7|1.3|0|27|0.0|0.2|25|26|0.1|0.2|1050|268|6.1|1.6|35|42|0.2|0.2|1015|265|5.9|1.6
97000US3904956|Lakota Local School District (Sandusky, Seneca, and Wood Counties), AZ|3904956|2014-2018|105|1265|180|165|100|13.0|7.8|125|100|9.9|7.8|15|15|1.2|1.2|4|8|0.3|0.7|20|26|1.6|2.1|1100|186|87.0|7.8|1070|194|84.6|8.4|4|6|0.3|0.5|4|3|0.3|0.7|4|5|0.3|0.5|0|16|0.0|2.3|0|16|0.0|2.3|25|28|2.0|2.3|0|16|0.0|2.3|25|28|2.0|2.3
97000US3904420|Lancaster City School District, AZ|3904420|2014-2018|105|6490|578|210|92|3.2|1.4|70|51|1.1|0.8|110|82|1.7|1.3|0|24|0.0|0.5|30|43|0.5|0.7|6285|572|96.8|1.4|5785|497|89.1|3.4|160|146|2.5|2.2|4|9|0.1|0.2|0|24|0.0|0.5|0|24|0.0|0.5|0|24|0.0|0.5|335|161|5.2|2.4|0|24|0.0|0.5|335|161|5.2|2.4
97000US5604120|Laramie County School District 2, AZ|5604120|2014-2018|105|740|233|100|79|13.5|9.7|100|79|13.5|9.7|0|17|0.0|4.3|0|17|0.0|4.3|0|17|0.0|4.3|640|209|86.5|9.7|600|203|81.1|11.9|40|57|5.4|7.7|0|17|0.0|4.3|0|17|0.0|4.3|0|17|0.0|4.3|0|17|0.0|4.3|0|17|0.0|4.3|0|17|0.0|4.3|0|17|0.0|4.3
95000US0404290|Laveen Elementary District, AZ|0404290|2014-2018|105|8265|792|4580|613|55.4|4.7|4220|615|51.1|4.9|70|79|0.8|1.0|30|51|0.4|0.6|260|116|3.1|1.4|3685|496|44.6|4.7|1580|317|19.1|3.6|1295|390|15.7|4.6|75|50|0.9|0.6|315|188|3.8|2.2|20|25|0.2|0.3|0|29|0.0|0.4|400|185|4.8|2.2|0|29|0.0|0.4|400|185|4.8|2.2
97000US3904421|Lebanon City School District, AZ|3904421|2014-2018|105|5750|507|275|181|4.8|3.2|130|123|2.3|2.2|85|100|1.5|1.8|10|16|0.2|0.3|55|83|1.0|1.4|5475|531|95.2|3.2|5125|529|89.1|4.2|210|162|3.7|2.8|0|24|0.0|0.5|15|15|0.3|0.3|0|24|0.0|0.5|0|24|0.0|0.5|130|85|2.3|1.5|4|4|0.1|0.1|125|86|2.2|1.5
97000US3304230|Lebanon School District, AZ|3304230|2014-2018|105|1485|289|50|54|3.4|3.8|40|52|2.7|3.6|10|15|0.7|1.0|0|18|0.0|2.0|0|18|0.0|2.0|1435|295|96.6|3.8|1320|282|88.9|6.1|75|67|5.1|4.4|0|18|0.0|2.0|40|53|2.7|3.5|0|18|0.0|2.0|0|18|0.0|2.0|0|18|0.0|2.0|0|18|0.0|2.0|0|18|0.0|2.0
97000US3904935|Leipsic Local School District, AZ|3904935|2014-2018|105|840|99|505|75|60.1|7.4|390|107|46.4|12.6|0|11|0.0|3.5|0|11|0.0|3.5|115|101|13.7|12.1|335|81|39.9|7.4|305|85|36.3|8.5|0|11|0.0|3.5|0|11|0.0|3.5|0|11|0.0|3.5|0|11|0.0|3.5|0|11|0.0|3.5|30|29|3.6|3.5|0|11|0.0|3.5|30|29|3.6|3.5
97000US3904943|Lexington Local School District, AZ|3904943|2014-2018|105|3005|382|50|50|1.7|1.7|25|30|0.8|1.0|0|18|0.0|1.0|0|18|0.0|1.0|30|44|1.0|1.5|2950|389|98.2|1.7|2565|331|85.4|7.0|75|96|2.5|3.3|0|18|0.0|1.0|10|17|0.3|0.5|0|18|0.0|1.0|0|18|0.0|1.0|305|233|10.1|7.2|20|35|0.7|1.2|285|233|9.5|7.3
97000US3904758|Liberty Center Local School District, AZ|3904758|2014-2018|105|1035|216|120|88|11.6|8.4|35|50|3.4|4.9|45|59|4.3|5.6|0|16|0.0|2.9|40|43|3.9|4.2|915|214|88.4|8.4|880|213|85.0|9.1|15|21|1.4|2.0|0|16|0.0|2.9|0|16|0.0|2.9|0|16|0.0|2.9|0|16|0.0|2.9|20|20|1.9|2.2|0|16|0.0|2.9|20|20|1.9|2.2
95000US0404320|Liberty Elementary District, AZ|0404320|2014-2018|105|4270|559|1935|414|45.3|7.2|1775|410|41.6|7.4|55|40|1.3|0.9|10|14|0.2|0.3|100|67|2.3|1.6|2330|411|54.6|7.2|1885|393|44.1|7.3|220|139|5.2|3.2|30|38|0.7|0.9|10|14|0.2|0.3|0|26|0.0|0.8|0|26|0.0|0.8|190|146|4.4|3.4|10|14|0.2|0.3|180|147|4.2|3.5
97000US5304380|Liberty School District, AZ|5304380|2014-2018|105|560|137|4|7|0.7|2.0|4|7|0.7|1.3|0|12|0.0|5.6|0|12|0.0|5.6|4|3|0.7|1.4|555|136|99.1|1.6|530|138|94.6|3.8|0|12|0.0|5.6|0|12|0.0|5.6|10|20|1.8|3.8|0|12|0.0|5.6|0|12|0.0|5.6|15|16|2.7|3.0|0|12|0.0|5.6|15|16|2.7|3.0
97000US3904688|Liberty Union-Thurston Local School District, AZ|3904688|2014-2018|105|1455|229|25|25|1.7|1.8|15|21|1.0|1.5|0|16|0.0|2.0|0|16|0.0|2.0|10|16|0.7|1.1|1425|235|97.9|2.1|1315|246|90.4|7.8|80|108|5.5|7.5|0|16|0.0|2.0|0|16|0.0|2.0|0|16|0.0|2.0|4|10|0.3|0.8|30|28|2.1|2.0|0|16|0.0|2.0|30|28|2.1|2.0
97000US3904744|Liberty-Benton Local School District, AZ|3904744|2014-2018|105|1040|214|40|43|3.8|4.2|40|43|3.8|4.2|0|16|0.0|2.8|0|16|0.0|2.8|0|16|0.0|2.8|1000|211|96.2|4.2|980|204|94.2|4.8|0|16|0.0|2.8|0|16|0.0|2.8|15|23|1.4|2.2|0|16|0.0|2.8|0|16|0.0|2.8|10|15|1.0|1.4|0|16|0.0|2.8|10|15|1.0|1.4
97000US3904800|Licking Heights Local School District, AZ|3904800|2014-2018|105|4760|629|135|144|2.8|3.0|55|90|1.2|1.9|65|97|1.4|2.0|0|21|0.0|0.6|15|25|0.3|0.5|4620|639|97.1|3.0|2800|505|58.8|7.6|1465|371|30.8|6.9|0|21|0.0|0.6|40|43|0.8|0.9|0|21|0.0|0.6|0|21|0.0|0.6|315|292|6.6|5.9|80|115|1.7|2.4|235|268|4.9|5.6
97000US3904801|Licking Valley Local School District, AZ|3904801|2014-2018|105|1860|289|0|18|0.0|1.6|0|18|0.0|1.6|0|18|0.0|1.6|0|18|0.0|1.6|0|18|0.0|1.6|1860|289|100.0|1.6|1700|333|91.4|7.0|45|53|2.4|3.0|0|18|0.0|1.6|0|18|0.0|1.6|0|18|0.0|1.6|0|18|0.0|1.6|120|85|6.5|4.8|0|18|0.0|1.6|120|85|6.5|4.8
97000US3904422|Lima City School District, AZ|3904422|2014-2018|105|4930|386|345|145|7.0|2.9|310|155|6.3|3.1|25|34|0.5|0.7|0|21|0.0|0.6|10|17|0.2|0.4|4585|375|93.0|2.9|2235|297|45.3|5.1|1800|279|36.5|4.9|15|32|0.3|0.7|35|34|0.7|0.7|0|21|0.0|0.6|10|17|0.2|0.4|480|190|9.7|3.7|0|21|0.0|0.6|480|190|9.7|3.7
97000US5604030|Lincoln County School District 1, AZ|5604030|2014-2018|105|610|126|50|36|8.2|6.1|30|26|4.9|4.5|0|12|0.0|5.2|0|12|0.0|5.2|20|30|3.3|4.9|560|126|91.8|6.1|500|123|82.0|7.8|10|12|1.6|2.1|0|12|0.0|5.2|0|12|0.0|5.2|0|12|0.0|5.2|0|12|0.0|5.2|50|37|8.2|6.2|0|12|0.0|5.2|50|37|8.2|6.2
97000US5604060|Lincoln County School District 2, AZ|5604060|2014-2018|105|2900|270|185|41|6.4|1.5|175|47|6.0|1.6|0|19|0.0|1.1|0|19|0.0|1.1|10|16|0.3|0.5|2715|271|93.6|1.5|2655|269|91.6|1.9|4|6|0.1|0.2|4|9|0.1|0.4|0|19|0.0|1.1|0|19|0.0|1.1|0|19|0.0|1.1|50|39|1.7|1.3|0|19|0.0|1.1|50|39|1.7|1.3
97000US5304410|Lind School District, AZ|5304410|2014-2018|105|290|96|90|70|31.0|20.2|85|71|29.3|20.7|0|12|0.0|10.6|0|12|0.0|10.6|4|8|1.4|2.9|200|80|69.0|20.2|190|72|65.5|18.9|0|12|0.0|10.6|0|12|0.0|10.6|0|12|0.0|10.6|0|12|0.0|10.6|0|12|0.0|10.6|10|19|3.4|6.5|0|12|0.0|10.6|10|19|3.4|6.5
97000US3904545|Lisbon Exempted Village School District, AZ|3904545|2014-2018|105|855|141|4|6|0.5|0.8|4|6|0.5|0.8|0|16|0.0|3.4|0|16|0.0|3.4|0|16|0.0|3.4|850|142|99.4|1.0|850|142|99.4|1.0|0|16|0.0|3.4|0|16|0.0|3.4|0|16|0.0|3.4|0|16|0.0|3.4|0|16|0.0|3.4|0|16|0.0|3.4|0|16|0.0|3.4|0|16|0.0|3.4
97000US3304290|Lisbon Regional School District, AZ|3304290|2014-2018|105|245|62|20|15|8.2|6.3|4|5|1.6|2.1|0|11|0.0|11.5|0|11|0.0|11.5|15|13|6.1|5.5|225|62|91.8|6.3|215|61|87.8|8.3|0|11|0.0|11.5|0|11|0.0|11.5|0|11|0.0|11.5|0|11|0.0|11.5|0|11|0.0|11.5|10|14|4.1|6.1|0|11|0.0|11.5|10|14|4.1|6.1
95000US0404380|Litchfield Elementary District, AZ|0404380|2014-2018|105|12145|725|3890|528|32.0|4.0|3280|447|27.0|3.6|30|25|0.2|0.2|20|29|0.2|0.2|565|285|4.7|2.3|8255|716|68.0|4.0|6135|636|50.5|4.1|715|264|5.9|2.2|160|128|1.3|1.0|460|134|3.8|1.1|0|29|0.0|0.3|0|29|0.0|0.3|790|327|6.5|2.7|10|17|0.1|0.1|780|329|6.4|2.7
97000US3304350|Litchfield School District, AZ|3304350|2014-2018|105|1455|262|0|16|0.0|2.0|0|16|0.0|2.0|0|16|0.0|2.0|0|16|0.0|2.0|0|16|0.0|2.0|1455|262|100.0|2.0|1450|262|99.7|1.3|0|16|0.0|2.0|0|16|0.0|2.0|0|16|0.0|2.0|0|16|0.0|2.0|0|16|0.0|2.0|10|15|0.7|1.0|0|16|0.0|2.0|10|15|0.7|1.0
95000US0404440|Littleton Elementary District, AZ|0404440|2014-2018|105|7345|686|4955|559|67.5|4.5|4345|490|59.2|4.9|10|13|0.1|0.2|15|20|0.2|0.3|585|311|8.0|4.0|2385|402|32.5|4.5|1190|270|16.2|3.5|680|234|9.3|2.9|90|62|1.2|0.9|105|126|1.4|1.7|25|29|0.3|0.4|15|27|0.2|0.4|280|177|3.8|2.3|0|26|0.0|0.5|280|177|3.8|2.3
97000US3904423|Lockland Local School District, AZ|3904423|2014-2018|105|765|160|165|162|21.6|20.0|0|11|0.0|3.8|0|11|0.0|3.8|0|11|0.0|3.8|165|162|21.6|20.0|600|167|78.4|20.0|315|132|41.2|18.4|215|139|28.1|16.8|0|11|0.0|3.8|0|11|0.0|3.8|0|11|0.0|3.8|0|11|0.0|3.8|70|71|9.2|9.6|0|11|0.0|3.8|70|71|9.2|9.6
97000US3904908|Logan Elm Local School District, AZ|3904908|2014-2018|105|1935|257|4|3|0.2|0.5|4|3|0.2|0.5|0|18|0.0|1.5|0|18|0.0|1.5|0|18|0.0|1.5|1935|258|100.0|1.5|1755|241|90.7|5.6|40|57|2.1|3.0|0|18|0.0|1.5|65|73|3.4|3.7|0|18|0.0|1.5|15|21|0.8|1.1|60|61|3.1|3.1|0|18|0.0|1.5|60|61|3.1|3.1
97000US3904424|Logan-Hocking Local School District, AZ|3904424|2014-2018|105|4185|308|85|93|2.0|2.2|85|93|2.0|2.2|0|21|0.0|0.7|0|21|0.0|0.7|0|21|0.0|0.7|4100|291|98.0|2.2|4030|276|96.3|2.6|20|28|0.5|0.7|0|21|0.0|0.7|0|21|0.0|0.7|0|21|0.0|0.7|10|16|0.2|0.4|40|49|1.0|1.1|0|21|0.0|0.7|40|49|1.0|1.1
97000US3904425|London City School District, AZ|3904425|2014-2018|105|2100|223|50|51|2.4|2.4|50|52|2.4|2.5|0|18|0.0|1.4|0|18|0.0|1.4|4|8|0.2|0.4|2050|213|97.6|2.4|1690|185|80.5|4.3|80|64|3.8|3.1|40|45|1.9|2.1|25|36|1.2|1.7|0|18|0.0|1.4|0|18|0.0|1.4|215|95|10.2|4.3|0|18|0.0|1.4|215|95|10.2|4.3
97000US3304410|Londonderry School District, AZ|3304410|2014-2018|105|4480|310|225|121|5.0|2.7|20|30|0.4|0.7|130|114|2.9|2.6|0|21|0.0|0.7|80|62|1.8|1.4|4255|318|95.0|2.7|4105|309|91.6|3.3|20|22|0.4|0.5|0|21|0.0|0.7|30|43|0.7|1.0|0|21|0.0|0.7|0|21|0.0|0.7|100|84|2.2|1.8|10|14|0.2|0.3|90|78|2.0|1.7
